,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
253,36728,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Printed Peach Top,36728.jpg,http://assets.myntassets.com/v1/images/style/properties/b3c723ba847c94b5d4d727adf2e760ab_images.jpg
254,43576,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43576.jpg,http://assets.myntassets.com/v1/images/style/properties/14f2f78972a78a1e6949d9f0d4ac20fe_images.jpg
255,40931,Girls,Apparel,Bottomwear,Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,40931.jpg,http://assets.myntassets.com/v1/images/style/properties/37761150fea9122897490730621ba7c8_images.jpg
256,37636,Girls,Apparel,Topwear,Tshirts,Red,Casual,Madagascar3 Girls Soft Red Printed T-Shirt,37636.jpg,http://assets.myntassets.com/v1/images/style/properties/01b9f5fa558b0fd411afa8ef1f40ec38_images.jpg
257,43585,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Top,43585.jpg,http://assets.myntassets.com/v1/images/style/properties/e099b934c68680f2e6523c72d1c146ad_images.jpg
258,43578,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Woven Peach Top,43578.jpg,http://assets.myntassets.com/v1/images/style/properties/38a7f255b828f1a3dd0c3605bfdd1f55_images.jpg
259,8365,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's Happy Smiles Pink Kidswear,8365.jpg,http://assets.myntassets.com/v1/images/style/properties/f9a314789c1af8058558443d30349923_images.jpg
260,31167,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Blue Dress,31167.jpg,http://assets.myntassets.com/v1/images/style/properties/5970a598a5d059d1fbdab973a5551c32_images.jpg
261,40938,Girls,Apparel,Topwear,Tops,Magenta,Casual,Gini and Jony Girls Nautical Blues Magenta Top,40938.jpg,http://assets.myntassets.com/v1/images/style/properties/645760cc3bc8c146e0ece082e459f815_images.jpg
262,42002,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Kinky Pink Capris,42002.jpg,http://assets.myntassets.com/v1/images/style/properties/d07f3c84fe3df82e98b46ba9a55cc866_images.jpg
263,37607,Girls,Apparel,Topwear,Tshirts,Sea Green,Casual,Madagascar3 Girls Sea Green Printed T-Shirt,37607.jpg,http://assets.myntassets.com/v1/images/style/properties/9c15628d997974125b8cf380a494b9f3_images.jpg
264,31160,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,31160.jpg,http://assets.myntassets.com/v1/images/style/properties/31822610677b069ace002d09099e61b8_images.jpg
265,5416,Girls,Apparel,Topwear,Tshirts,White,Casual,Ant Kids Girl's White Little Heart Kidswear,5416.jpg,http://assets.myntassets.com/v1/images/style/properties/016d82ae24e753076e0654379900f07d_images.jpg
266,42290,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,Gini and Jony Girls Pink Skirt,42290.jpg,http://assets.myntassets.com/v1/images/style/properties/313f686b72516e895d40b626611a02b3_images.jpg
267,40998,Girls,Apparel,Bottomwear,Jeans,Black,Casual,Palm Tree Girls Woven Black Jeans,40998.jpg,http://assets.myntassets.com/v1/images/style/properties/898c900b5b4e8d59fc01f627b2ff53a3_images.jpg
268,34013,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34013.jpg,http://assets.myntassets.com/v1/images/style/properties/a4dba6606d7aabe663d70ca784c4993a_images.jpg
269,36744,Girls,Apparel,Topwear,Tops,Pink,Casual,Little Miss Girls Naughty Pink Top,36744.jpg,http://assets.myntassets.com/v1/images/style/properties/076a9c14bd34ba5cd78012159e7d78fb_images.jpg
270,38285,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Printed Top,38285.jpg,http://assets.myntassets.com/v1/images/style/properties/cb64d6df5fc0f01f2eca76f07d19d1cb_images.jpg
271,5418,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Ant Kids Girl's Pink Free Bird Kidswear,5418.jpg,http://assets.myntassets.com/v1/images/style/properties/5c751745fe84f403c47ecc8de29204fc_images.jpg
272,40991,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Top,40991.jpg,http://assets.myntassets.com/v1/images/style/properties/3bb5319e26f0e04b8794c92e3988a122_images.jpg
273,40159,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Top,40159.jpg,http://assets.myntassets.com/v1/images/style/properties/18526d227cc7cb100b343dba97101dff_images.jpg
274,37201,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,United Colors of Benetton Girls Washed Blue Jeans,37201.jpg,http://assets.myntassets.com/v1/images/style/properties/3326dbead1ff9d52bec18bae953f8517_images.jpg
275,40161,Girls,Apparel,Bottomwear,Capris,White,Casual,Gini and Jony Girls White Pedal Pusher,40161.jpg,http://assets.myntassets.com/v1/images/style/properties/6e21690083517422e4556c1ad3d75ea6_images.jpg
276,34014,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34014.jpg,http://assets.myntassets.com/v1/images/style/properties/2310b020ed5e72243e1122a7b10e9045_images.jpg
277,36743,Girls,Apparel,Topwear,Tops,Pink,Casual,Little Miss Girls Chatterbox Pink Top,36743.jpg,http://assets.myntassets.com/v1/images/style/properties/871ad373e780f18bc5981b7c9c2406a1_images.jpg
278,40996,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,40996.jpg,http://assets.myntassets.com/v1/images/style/properties/428a76f958999b32cb0f771e226339e6_images.jpg
279,41003,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Woven Blue Skirt,41003.jpg,http://assets.myntassets.com/v1/images/style/properties/4f3ca5ac78565aafca3d7f2b24eab1c1_images.jpg
280,43592,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,43592.jpg,http://assets.myntassets.com/v1/images/style/properties/00d25ceb851a576583725beb9e1cb8a2_images.jpg
281,39314,Girls,Apparel,Bottomwear,Skirts,Red,Casual,Gini and Jony Girls Red Skirt,39314.jpg,http://assets.myntassets.com/v1/images/style/properties/12e670fdf0388402bc9147ace3516e91_images.jpg
282,29172,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,29172.jpg,http://assets.myntassets.com/v1/images/style/properties/85470ee22d965c848c9cc4bebf05cc92_images.jpg
283,37626,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37626.jpg,http://assets.myntassets.com/v1/images/style/properties/fa0ecb64ce7355bb84dbb8d7d405e166_images.jpg
284,33272,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini & Jony Girls Pink Pedal Pusher,33272.jpg,http://assets.myntassets.com/v1/images/style/properties/796dd7cad495afb6d1bb04bc035f3d38_images.jpg
285,50720,Girls,Apparel,Dress,Dresses,Orange,Casual,Doodle Girls Orange Printed Dress,50720.jpg,http://assets.myntassets.com/v1/images/style/properties/c96f349583cbaeb1bd798f76b446f4a3_images.jpg
286,41004,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Skirts,41004.jpg,http://assets.myntassets.com/v1/images/style/properties/2bf32fea460685980d5257ba55aaa49b_images.jpg
287,41236,Girls,Apparel,Bottomwear,Capris,Black,Casual,Gini and Jony Kids Girls Black Capris,41236.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Black-Capris_afea5f6fa81b39cb66895392092f8695_images.jpg
288,37610,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37610.jpg,http://assets.myntassets.com/v1/images/style/properties/d10544b5fa960f5cbc9d3599ff0db0d8_images.jpg
289,34095,Girls,Apparel,Dress,Dresses,Off White,Casual,Doodle Girls Printed Multi Coloured Dress,34095.jpg,http://assets.myntassets.com/v1/images/style/properties/3e06ff4576a32b7ccc07c3e6cc222534_images.jpg
290,31177,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,31177.jpg,http://assets.myntassets.com/v1/images/style/properties/04c7ce1d3a06c0c4d457ac1cc9f963ac_images.jpg
291,34061,Girls,Apparel,Dress,Dresses,Magenta,Casual,Gini and Jony Girls Printed White & Pink Dress,34061.jpg,http://assets.myntassets.com/v1/images/style/properties/23feaca5229fc9d843bddc530fb8a686_images.jpg
292,8381,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear,8381.jpg,http://assets.myntassets.com/v1/images/style/properties/df334580df172a9ada2905fb4ba07452_images.jpg
293,3903,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Minnie And Daisy Yellow Kidswear,3903.jpg,http://assets.myntassets.com/v1/images/style/properties/2c64fec80fae74b70b56151efac7c3d6_images.jpg
294,8375,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Dont Worry Hippie Blue Teen Kidswear,8375.jpg,http://assets.myntassets.com/v1/images/style/properties/e487ee81516bcf0246bf2403748ed894_images.jpg
295,39325,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Printed Yellow Top,39325.jpg,http://assets.myntassets.com/v1/images/style/properties/e479cade7294e236399913aff4c6b36e_images.jpg
296,36731,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Striped Pink Top,36731.jpg,http://assets.myntassets.com/v1/images/style/properties/ec70e11b73015fe590c3814d2a2829a6_images.jpg
297,34066,Girls,Apparel,Dress,Dresses,White,Casual,Palm Tree Girls White Dress,34066.jpg,http://assets.myntassets.com/v1/images/style/properties/a7619cd62732f1cd10c0b780d270f7c4_images.jpg
298,34092,Girls,Apparel,Topwear,Tops,Off White,Casual,Doodle Girls Printed Off White Top,34092.jpg,http://assets.myntassets.com/v1/images/style/properties/087e3c5ea7bcae4d08c78239a5a95837_images.jpg
299,8372,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Dont Worry Hippie Teal Blue Kidswear,8372.jpg,http://assets.myntassets.com/v1/images/style/properties/46e034185465bf428698c0fc3b611964_images.jpg
300,39322,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Capris,39322.jpg,http://assets.myntassets.com/v1/images/style/properties/030e454fab11d1fe8c68b02d779e858b_images.jpg
301,39746,Girls,Apparel,Topwear,Tops,Black,Casual,Gini Jony Girls Black Top,39746.jpg,http://assets.myntassets.com/v1/images/style/properties/0ff52208b1d00ff93a5752886c328530_images.jpg
302,37628,Girls,Apparel,Topwear,Tshirts,Off White,Casual,Madagascar3 Girls Off White Printed T-Shirt,37628.jpg,http://assets.myntassets.com/v1/images/style/properties/8dbf14763f2d3f366d9cd25c09489ac5_images.jpg
303,3904,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Red And White Minnie Flower Kidswear,3904.jpg,http://assets.myntassets.com/v1/images/style/properties/fca3390939df2b2a53a357142a056c13_images.jpg
304,40944,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Kitch Bright Pink Top,40944.jpg,http://assets.myntassets.com/v1/images/style/properties/4a38164d5a28a7aec1da521f5950849c_images.jpg
305,31124,Girls,Apparel,Dress,Dresses,Magenta,Casual,Gini and Jony Girls Pink Dress,31124.jpg,http://assets.myntassets.com/v1/images/style/properties/ca42f258e4af547f2bcee557ff427968_images.jpg
306,40147,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Pedal Pusher,40147.jpg,http://assets.myntassets.com/v1/images/style/properties/89afa07faee9ff812a1b82c3a1177fd5_images.jpg
307,17620,Girls,Apparel,Bottomwear,Leggings,Red,Casual,Doodle Girls Red Leggings,17620.jpg,http://assets.myntassets.com/v1/images/style/properties/2fee7219a179236157f752e11fab44c1_images.jpg
308,40943,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Kitch Bright Pink Top,40943.jpg,http://assets.myntassets.com/v1/images/style/properties/5d00c1add9db78ec8c48bd5eb113a149_images.jpg
309,17618,Girls,Apparel,Bottomwear,Leggings,Black,Casual,Doodle Girls Lace Bow Black Leggings,17618.jpg,http://assets.myntassets.com/v1/images/style/properties/9ce0924be154dcdba280243ec60c96ae_images.jpg
310,31123,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,31123.jpg,http://assets.myntassets.com/v1/images/style/properties/e5ab9943bfac739c222a761537e8b147_images.jpg
311,40149,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Play Suit Pink Dress,40149.jpg,http://assets.myntassets.com/v1/images/style/properties/a3e7580e88185adfc3c8cd65a9be7267_images.jpg
312,4723,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Jeans Blue Teen Kidswear,4723.jpg,http://assets.myntassets.com/v1/images/style/properties/770176927d2ab1128d7e84fc81a689af_images.jpg
313,36754,Girls,Apparel,Topwear,Tops,White,Casual,Little Miss Girls Blazing White Top,36754.jpg,http://assets.myntassets.com/v1/images/style/properties/c2067f335cf37826c941fcdee9f9e339_images.jpg
314,34003,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34003.jpg,http://assets.myntassets.com/v1/images/style/properties/1806e3c155f0dbd1f9c3a1ede159de86_images.jpg
315,38868,Girls,Apparel,Topwear,Tops,Grey,Casual,Allen Solly Kids Girls Mock Layered Grey Top,38868.jpg,http://assets.myntassets.com/v1/images/style/properties/3265b0f090f2e6be12b56919116a6413_images.jpg
316,40972,Girls,Apparel,Topwear,Tops,White,Casual,Palm Tree Girls Knits White Tops,40972.jpg,http://assets.myntassets.com/v1/images/style/properties/6ad4e27d85073205cafdd1edbd1d86f6_images.jpg
317,4186,Girls,Apparel,Topwear,Tshirts,Navy Blue,Casual,Disney Kids Girls Navy Stripes Mickey Kidswear,4186.jpg,http://assets.myntassets.com/v1/images/style/properties/9bcd06248e63e2cda01afb434bdb678e_images.jpg
318,36753,Girls,Apparel,Apparel Set,Clothing Set,Blue,Casual,Little Miss Girls Chatterbox Blue Clothing Set,36753.jpg,http://assets.myntassets.com/v1/images/style/properties/ffba35f9f9c2516c6d588f4e4a0b0e74_images.jpg
319,34004,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34004.jpg,http://assets.myntassets.com/v1/images/style/properties/7daad0cb368821cfa5dd85c25d99f13f_images.jpg
320,4724,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Teen Kidswear,4724.jpg,http://assets.myntassets.com/v1/images/style/properties/e1c02daa34fef484533b8738558394ec_images.jpg
321,36730,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Striped Blue Top,36730.jpg,http://assets.myntassets.com/v1/images/style/properties/4fed2669da2d1f50d3cb78864eec9fec_images.jpg
322,37629,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Girls Blue Printed T-Shirt,37629.jpg,http://assets.myntassets.com/v1/images/style/properties/c2d9a02562311ea50ecd510806f1db0b_images.jpg
323,39323,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,39323.jpg,http://assets.myntassets.com/v1/images/style/properties/380c4d7029e588c72462806cf32e7e91_images.jpg
324,31176,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,31176.jpg,http://assets.myntassets.com/v1/images/style/properties/4591a16214c72aeb26ed3154a06ba6a1_images.jpg
325,37611,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Girls Blue Printed T-Shirt,37611.jpg,http://assets.myntassets.com/v1/images/style/properties/b8be02d075836d7087a07a676ae3c40a_images.jpg
326,34094,Girls,Apparel,Topwear,Tops,Lime Green,Casual,Doodle Girls Printed Lime Green Top,34094.jpg,http://assets.myntassets.com/v1/images/style/properties/9dfa98739bd7d7062de2e4002e09cb01_images.jpg
327,39324,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,39324.jpg,http://assets.myntassets.com/v1/images/style/properties/9bc2967021b24e25243e8dcf01763cd9_images.jpg
328,8380,Girls,Apparel,Topwear,Tops,Purple,Casual,Doodle Girls Purple Printed Top,8380.jpg,http://assets.myntassets.com/v1/images/style/properties/Doodle-Girls-Raw-Edges-Purple-Kidswear_9beaeb92ce20d937f14c9f255527641a_images.jpg
329,3902,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear,3902.jpg,http://assets.myntassets.com/v1/images/style/properties/2fd473b0c70793f5f7a5278c1d98de70_images.jpg
330,50721,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Girls Pink Printed Dress,50721.jpg,http://assets.myntassets.com/v1/images/style/properties/8cb3dbe21deed6e53c4eaca084d65c00_images.jpg
331,33273,Girls,Apparel,Bottomwear,Leggings,Green,Casual,Gini and Jony Girls Green Leggings,33273.jpg,http://assets.myntassets.com/v1/images/style/properties/af204143b572139b0a902fb892067945_images.jpg
332,41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Skirts,41005.jpg,http://assets.myntassets.com/v1/images/style/properties/b4041ce696bb86167788d4e6304accac_images.jpg
333,37627,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,37627.jpg,http://assets.myntassets.com/v1/images/style/properties/c8afc45b81be0fbd01dd736ef3cb97c5_images.jpg
334,43593,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,43593.jpg,http://assets.myntassets.com/v1/images/style/properties/d90b6d313ac2aed3a61da104ae561ab6_images.jpg
335,41002,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Woven Blue Skirt,41002.jpg,http://assets.myntassets.com/v1/images/style/properties/6d1c48d3ca64df82e7faf51e42d36db6_images.jpg
336,33274,Girls,Apparel,Bottomwear,Leggings,Black,Casual,Gini and Jony Girls Black Leggings,33274.jpg,http://assets.myntassets.com/v1/images/style/properties/74e430aed783899975103128d36ee6dc_images.jpg
337,29173,Girls,Apparel,Bottomwear,Skirts,Green,Casual,United Colors of Benetton Kids Girls Printed Green Skirt,29173.jpg,http://assets.myntassets.com/v1/images/style/properties/6f0301243ab65a05244fb24b036346a6_images.jpg
338,50719,Girls,Apparel,Topwear,Tops,Red,Casual,Doodle Girls Red Printed Top,50719.jpg,http://assets.myntassets.com/v1/images/style/properties/9c3c4ce6364de301f02d3d43c72e0fe8_images.jpg
339,31178,Girls,Apparel,Topwear,Tops,Black,Casual,Gini and Jony Girls Black Top,31178.jpg,http://assets.myntassets.com/v1/images/style/properties/77227bb5d957daae2688b7852777bc77_images.jpg
340,46816,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Yellow Top,46816.jpg,http://assets.myntassets.com/v1/images/style/properties/8e9a36953834b934878df335a6f94c60_images.jpg
341,36752,Girls,Apparel,Apparel Set,Clothing Set,Yellow,Casual,Little Miss Girls Blazing Yellow Clothing Set,36752.jpg,http://assets.myntassets.com/v1/images/style/properties/b2155f164df0ce2449e38487ff866c13_images.jpg
342,4187,Girls,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Girls Red Stripes Mickey Kidswear,4187.jpg,http://assets.myntassets.com/v1/images/style/properties/aa50b62fc69297b47a06af57fb28b6f9_images.jpg
343,34005,Girls,Apparel,Topwear,Tops,Purple,Casual,Palm Tree Girls Purple Top,34005.jpg,http://assets.myntassets.com/v1/images/style/properties/02d7604c67dcb64ea7d7a1df2ec14a64_images.jpg
344,40148,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Play Suit Blue Dress,40148.jpg,http://assets.myntassets.com/v1/images/style/properties/8af97322c59892c16967db2d825ad5d4_images.jpg
345,4722,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Disney Kids Girl's Jeans Purple Teen Kidswear,4722.jpg,http://assets.myntassets.com/v1/images/style/properties/8cd31490d4f6104b17b7fa7aef17c4d1_images.jpg
346,17619,Girls,Apparel,Bottomwear,Leggings,White,Casual,Doodle Girls Lace Bow White Leggings,17619.jpg,http://assets.myntassets.com/v1/images/style/properties/24a1988e621915aa6548ced9b54966a4_images.jpg
347,40989,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Milan White Top,40989.jpg,http://assets.myntassets.com/v1/images/style/properties/51c287294ae1c465719654d225db960f_images.jpg
348,31122,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,31122.jpg,http://assets.myntassets.com/v1/images/style/properties/aa5db411e82b2cedfa6e956050fa2fbd_images.jpg
349,23621,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Kids Girls Navy Blue Floral Print Dress,23621.jpg,http://assets.myntassets.com/v1/images/style/properties/a4be477154c1abe180dd8875e082ad6d_images.jpg
350,40945,Girls,Apparel,Topwear,Tops,Navy Blue,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top,40945.jpg,http://assets.myntassets.com/v1/images/style/properties/3fd1f8b7bd76b7a218de2163c4c334b8_images.jpg
351,41299,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Top,41299.jpg,http://assets.myntassets.com/v1/images/style/properties/f3b1ecf791b3086923c0d24278503c3d_images.jpg
352,5438,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Ant Kids Girl's Humming Birds Blue Kidswear,5438.jpg,http://assets.myntassets.com/v1/images/style/properties/c80a974a5e81c439cdbd5d8a59aa8d54_images.jpg
353,17621,Girls,Apparel,Bottomwear,Leggings,Pink,Casual,Doodle Girls Lace Bow LT.Pink Leggings,17621.jpg,http://assets.myntassets.com/v1/images/style/properties/765d05919ac272d74378de084442ec6c_images.jpg
354,47151,Girls,Apparel,Bottomwear,Capris,Black,Casual,Gini and Jony Kids Girls Black Capris,47151.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Black-Capris_10487e9be9dbdeeb1e90b88cdca5fd4f_images.jpg
355,40146,Girls,Apparel,Bottomwear,Capris,Black,Casual,Gini and Jony Girls Elasticated Black Capris,40146.jpg,http://assets.myntassets.com/v1/images/style/properties/d6ab04be6195441bf95bc235df5ee871_images.jpg
356,31125,Girls,Apparel,Topwear,Tops,Peach,Casual,Palm Tree Girls Printed Peach Top,31125.jpg,http://assets.myntassets.com/v1/images/style/properties/9ee58192d535bd6197575abe2b65ff20_images.jpg
357,5575,Girls,Apparel,Bottomwear,Skirts,Green,Casual,Ant Kids Girl's Green Kidswear,5575.jpg,http://assets.myntassets.com/v1/images/style/properties/f2ec93a92dc6cc6c41e9442f3e1f7d7a_images.jpg
358,41744,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,41744.jpg,http://assets.myntassets.com/v1/images/style/properties/7c905596f925884ae6f666eae99b9a1e_images.jpg
359,24929,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,United Colors of Benetton Kids Girls Navy Blue Dress,24929.jpg,http://assets.myntassets.com/v1/images/style/properties/56c18f1453cc845163ebcfa815d54059_images.jpg
360,30727,Girls,Apparel,Bottomwear,Salwar,Green,Ethnic,Fabindia Girls Green Mangalgiri Salwar,30727.jpg,http://assets.myntassets.com/v1/images/style/properties/0b2f0aea6f63b8891ab60dcf268827a2_images.jpg
361,5581,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear,5581.jpg,http://assets.myntassets.com/v1/images/style/properties/6e904a394f7f2168108425278582170f_images.jpg
362,18172,Girls,Apparel,Topwear,Tops,Magenta,Casual,Doodle Kids Girls Magenta Layer Top,18172.jpg,http://assets.myntassets.com/v1/images/style/properties/c51813ebc17aa2ac35d9bd13918e984b_images.jpg
363,5586,Girls,Apparel,Bottomwear,Skirts,Brown,Casual,Ant Kids Girl's Tiger Print Kidswear,5586.jpg,http://assets.myntassets.com/v1/images/style/properties/80805a17e37462f7f2e0373044341164_images.jpg
364,33151,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Printed Pink Top,33151.jpg,http://assets.myntassets.com/v1/images/style/properties/ca67b9192c78f27f924e325d32bbf50d_images.jpg
365,34710,Girls,Apparel,Topwear,Tshirts,Green,Casual,Allen Solly Kids Girls Polka Green T-shirt,34710.jpg,http://assets.myntassets.com/v1/images/style/properties/6e0f4aa5d284afc5ca10cadc725657ae_images.jpg
366,18175,Girls,Apparel,Dress,Dresses,Lavender,Casual,Doodle Kids Girls Party Frock Lavender Dress,18175.jpg,http://assets.myntassets.com/v1/images/style/properties/Doodle-Kids-Girls-Party-Frock-Lavender-Dress_f953dc1c6e0667de6e6143c9bc8e84df_images.jpg
367,35432,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Girls Printed Pink Dress,35432.jpg,http://assets.myntassets.com/v1/images/style/properties/15bb1c9a2468a7c7685cedd967d70c41_images.jpg
368,41311,Girls,Apparel,Bottomwear,Capris,White,Casual,Gini and Jony Girls Fixed Weast White Capris,41311.jpg,http://assets.myntassets.com/v1/images/style/properties/69a8cd00dab8144c1ecdc1c17f1a8181_images.jpg
369,30729,Girls,Apparel,Bottomwear,Salwar,Blue,Ethnic,Fabindia Girls Printed Blue Salwar,30729.jpg,http://assets.myntassets.com/v1/images/style/properties/8f1136a979a7fd379124fc408c6288dc_images.jpg
370,34721,Girls,Apparel,Bottomwear,Trousers,Black,Casual,Allen Solly Kids Girls Twill Black Trousers,34721.jpg,http://assets.myntassets.com/v1/images/style/properties/46834572a4f842f6a984ec1a3a86eb9e_images.jpg
371,43687,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,43687.jpg,http://assets.myntassets.com/v1/images/style/properties/654e5e32ad789b464336bcf791ccac40_images.jpg
372,34148,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Washed Blue Skirt,34148.jpg,http://assets.myntassets.com/v1/images/style/properties/c90319b0bf114581aa3dc692239a0607_images.jpg
373,41973,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Core Pink Top,41973.jpg,http://assets.myntassets.com/v1/images/style/properties/d8dd724a0b5d3914d46fa0ff33cd4ebe_images.jpg
374,2732,Girls,Apparel,Topwear,Tops,White,Casual,Disney Kids Girl's White Round Neck Kidswear,2732.jpg,http://assets.myntassets.com/v1/images/style/properties/583a974fad1c0648fb398ee36ce4c737_images.jpg
375,37560,Girls,Apparel,Bottomwear,Shorts,White,Casual,Madagascar3 Girls White Shorts,37560.jpg,http://assets.myntassets.com/v1/images/style/properties/3124d5493431f4486a78e225f16e063e_images.jpg
376,38948,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Printed Pink Top,38948.jpg,http://assets.myntassets.com/v1/images/style/properties/bd6beca2ecb6c032dd375ef31cdc4878_images.jpg
377,37558,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,Madagascar3 Girls Pink Shorts,37558.jpg,http://assets.myntassets.com/v1/images/style/properties/a24d56c62e864498ae9543debfd44f4e_images.jpg
378,37567,Girls,Apparel,Topwear,Tshirts,Green,Casual,Madagascar3 Infant Girls Light Green  T-Shirt,37567.jpg,http://assets.myntassets.com/v1/images/style/properties/fa3f3b499d7acba16da2eb19bfcea79d_images.jpg
